4065,スプリガン,8050000
4066,シュゲイル,8050000
4067,太古の巨人,119811
4068,操られしガウェイン,180000
4069,タルウィステグ,8000000
4070,ランテ,270000
4071,五月病ディートリヒ,120000
4072,五月病ハンニバル,180000
4073,五月病ゴデイン,300000
4074,ポックル,297000
4075,ファゾリン,9600000
4076,純白型セイント・改,13000000
4077,スブリーム,268000
4078,マレイン,268000
4079,純白型セイント,8050000
4080,ローンファル,180000
4081,ピリド・改,13500000
4082,マーリン,268000
4083,ピリド,8350000
4084,プライマリー・改,13000000
4085,グルアガッハ,268000
4086,プライマリー,8050000
4087,地和・改,13000000
4088,対々,321600
4089,地和,8855000
4090,大三元・改,13000000
4091,対々,321600
4092,大三元,8855000
4093,サイボーグの巨人,6685000
4094,異界の女王,6685000
4095,マルム,25700
4096,覚醒マルム,60000
4097,スキニー,25700
4098,覚醒スキニー,60000
4099,竹姫,44012
4100,覚醒 竹姫,95000
4101,イディオム,25000
4102,覚醒イディオム,67000
4103,玉藻前,26000
4104,覚醒 玉藻前,67500
4105,竹姫,44012
4106,覚醒 竹姫,95000
4107,イディオム,25000
4108,覚醒イディオム,67000
4109,玉藻前,26000
4110,覚醒 玉藻前,67500
4111,5等級ドラゴン,6685000
4112,フロッティ,22950
4113,覚醒フロッティ,52785
4114,リジル,25500
4115,覚醒リジル,66300
4116,？？？？,180000
4117,1等級ドラゴン,6685000
4118,マナナン,23000
4119,覚醒マナナン,52500
4120,フィロソフィ,50000
4121,覚醒フィロソフィ,95000
4122,サイボーグの巨人,6685000
4123,シグルーン,30600
4124,覚醒シグルーン,79560
4125,5等級ドラゴン,6685000
4126,レキシブル,23580
4127,覚醒レキシブル,45500
4128,マイニトル,27850
4129,覚醒マイニトル,52500
4130,1等級ドラゴン,6685000
4131,ソプラノ,25500
4132,覚醒ソプラノ,43500
4133,シャビ,41500
4134,覚醒シャビ,57500
4135,サイボーグの巨人,6685000
4136,バズサ,25500
4137,覚醒バズサ,43500
4138,5等級ドラゴン,6685000
4139,ニッカール,22950
4140,覚醒ニッカール,52785
4141,バルカフィール,30600
4142,覚醒バルカフィール,79560
4143,1等級ドラゴン,6685000
4144,メアリ,22950
4145,覚醒メアリ,52785
4146,アリィ,30600
4147,覚醒アリィ,79560
4148,サイボーグの巨人,6685000
4149,エーコ,30500
4150,覚醒エーコ,71300
4151,5等級ドラゴン,6685000
4152,リコリス,30600
4153,覚醒リコリス,74560
4154,コロニー,25500
4155,覚醒コロニー,66300
4156,1等級ドラゴン,6685000
4157,ゴーストチャーム,25500
4158,覚醒ゴーストチャーム,66300
4159,超覚醒ゴーストチャーム,99450
4160,サイボーグの巨人,6685000
4161,ディナダン,25500
4162,覚醒ディナダン,66300
4163,超覚醒ディナダン,99450
4164,5等級ドラゴン,6685000
4165,ブルーキャップ,22950
4166,覚醒ブルーキャップ,52785
4167,薔薇園の魔女,28600
4168,覚醒 薔薇園の魔女,74560
4169,1等級ドラゴン,6685000
4170,ディーヴァ,22950
4171,覚醒ディーヴァ,52785
4172,お菓子の魔女,30500
4173,覚醒お菓子の魔女,85000
4174,サイボーグの巨人,6685000
4175,ルセーブ,22950
4176,覚醒ルセーブ,52785
4177,ワルプルギスの夜,45000
4178,覚醒ワルプルギスの夜,115000
4179,5等級ドラゴン,6685000
4180,愛の指導員ガネイダ,20500
4181,覚醒 愛の指導員ガネイダ,61300
4182,愛の指導員キューブ,35600
4183,覚醒 愛の指導員キューブ,84560
4184,1等級ドラゴン,6685000
4185,愛の指導員ネイル,30500
4186,覚醒 愛の指導員ネイル,61300
4187,熱血指導員 大納言エル,166666667
4188,サイボーグの巨人,6685000
4189,風姿花伝,30500
4190,覚醒 風姿花伝,85000
4191,5等級ドラゴン,6685000
4192,闇の天献ガールズ,25500
4193,覚醒 闇の天献ガールズ,71300
4194,1等級ドラゴン,6685000
4195,マテルハリス,31900
4196,覚醒マテルハリス,80560
4197,アドリアナ,76500
4198,覚醒アドリアナ,198900
4199,サイボーグの巨人,6685000
4200,ルーズファクト,30600
4201,覚醒ルーズファクト,79560
4202,5等級ドラゴン,6685000
4203,アルマゲドン,72000000
4204,アルマゲドン,72000000
4205,アルマゲドン,72000000
4206,アルマゲドン,72000000
4207,アルマゲドン,72000000
4208,アルマゲドン,72000000
4209,1等級ドラゴン,6685000
4210,ケルピー,29500
4211,覚醒ケルピー,70300
4212,ケットシー,20500
4213,覚醒ケットシー,55300
4214,玉藻前,25500
4215,覚醒 玉藻前,66300
4216,シュゲイル,33500
4217,覚醒シュゲイル,86300
4218,クルミン,24500
4219,覚醒クルミン,60300
4220,リューリュ,29500
4221,覚醒リューリュ,70300
4222,マーメイド,20500
4223,覚醒マーメイド,55300
4224,ウィントリー,25500
4225,覚醒ウィントリー,66300
4226,リデル,33500
4227,覚醒リデル,86300
4228,エレナ,24500
4229,覚醒エレナ,60300
4230,シルキー,29500
4231,覚醒シルキー,70300
4232,シシリア,20500
4233,覚醒シシリア,55300
4234,ガーリー,25500
4235,覚醒ガーリー,66300
4236,ポックル,33500
4237,覚醒ポックル,86300
4238,ファンファン,24500
4239,覚醒ファンファン,60300
4240,サイボーグの巨人,6685000
4241,ツバキ,40000
4242,覚醒ツバキ,90000
4243,5等級ドラゴン,6685000
4244,魔法少年アーサー,32600
4245,覚醒 魔法少年アーサー,81520
4246,アーサー -技巧の場-,32600
4247,覚醒アーサー -技巧の場-,81520
4248,ビスクラヴレット,32600
4249,覚醒ビスクラヴレット,81520
4250,レッドドラゴン,45500
4251,覚醒レッドドラゴン,97700
4252,モルゴース,79600
4253,覚醒モルゴース,190850
4254,エレイン,79600
4255,覚醒エレイン,190850
4256,モーガン,79600
4257,覚醒モーガン,190850
4258,1等級ドラゴン,6685000
4259,サイボーグの巨人,6685000
4260,怪盗 砂羅,38000
4261,覚醒 怪盗 砂羅,79560
4262,怪盗 飛燕,20350
4263,覚醒 怪盗 飛燕,50560
4264,怪盗 魔魅,60000
4265,覚醒 怪盗 魔魅,93560
4266,アズキ,30600
4267,覚醒アズキ,79560
4268,5等級ドラゴン,6685000
4269,1等級ドラゴン,6685000
4270,幽倫火,30500
4271,覚醒 幽倫火,84560
4272,ノイスン,30500
4273,覚醒ノイスン,84560
4274,ベルマーレ,30500
4275,覚醒ベルマーレ,84560
4276,ブラック・ガニメデ号,28950
4277,覚醒ブラック・ガニメデ号,70810
4278,ヨシューアA,30600
4279,覚醒ヨシューアA,84560
4280,ヨシューアB,30600
4281,覚醒ヨシューアB,84560
4282,ヨシューアC,30600
4283,覚醒ヨシューアC,84560
4284,ラプラス,28100
4285,覚醒ラプラス,71500
4286,蘆屋四姉妹,31600
4287,覚醒 蘆屋四姉妹,82560
4288,アザ・アイアン,26900
4289,覚醒アザ・アイアン,67300
4290,コスモス,22950
4291,覚醒 コスモス,59785
4292,ジル,29900
4293,覚醒 ジル,71900
4294,モンターグ,20350
4295,覚醒 モンターグ,50560
4296,稲穂,66666
4297,覚醒 稲穂,102778
4298,コスメア,28900
4299,覚醒コスメア,70560
4300,ライラック,56500
4301,覚醒ライラック,98900
4302,マドレーヌ,30500
4303,覚醒マドレーヌ,71300
4304,サクラ,35600
4305,覚醒サクラ,84560
4306,カレイニャ先輩,30000
4307,メアリ先輩,60000
4308,ニッカール先輩,150000
4309,ペリドッド先輩,250000
4310,ガネイダ先輩,500000
4311,ネイル先輩,800000
4312,エクタードマリス先輩,1200000
4313,エニード先輩,1500000
4314,ガレス先輩,2500000
4315,生徒会神 卑弥呼,5000000
4316,本気ネイル,5500000
4317,本気エクタードマリス,6300000
4318,本気エニード,7200000
4319,本気ガレス,10000000
4320,本気 卑弥呼,13500000
4321,2周年記念アーサー,22222
4322,カリナ,25500
4323,覚醒 カリナ,76300
4324,メロディア,50600
4325,覚醒 メロディア,90560
4326,歌姫ビスクラヴレット,59259259
4327,歌姫ビスクラヴレット,59259259
4328,歌姫ビスクラヴレット,59259259
4329,歌姫ビスクラヴレット,59259259
4330,歌姫ビスクラヴレット,59259259
4331,歌姫ビスクラヴレット,59259259
4332,歌姫ビスクラヴレット,59259259
4333,歌姫ビスクラヴレット,59259259
4334,ヘラル,31200
4335,覚醒ヘラル,81460
4336,超覚醒ヘラル,122190
4337,女王×ニャンダム,77500
4338,覚醒 女王×ニャンダム,155850
4339,超覚醒 女王×ニャンダム,280530
4340,メリー,25500
4341,覚醒メリー,66300
4342,狛,30500
4343,覚醒 狛,61300
4344,リーザ,33600
4345,覚醒リーザ,74560
4346,蛇巳,35600
4347,覚醒 蛇巳,75000
4348,ピギーナ,30600
4349,覚醒ピギーナ,79560
9000,ルセーブ,22448
9001,ルセーブ,22448
9002,ルセーブ,22448
9003,ルセーブ,22448
9004,覚醒ルセーブ,29366
9005,覚醒ルセーブ,29366
9006,覚醒ルセーブ,29366
9007,覚醒ルセーブ,29366
10000,サイボーグの巨人,15456
10001,支援型イテール,13248
20001,星冠型ライラ,17204
20002,星冠型バルゴ,17664
20003,星冠型スコーピオン,8832
20004,星冠型ミルザム,144992
20005,星冠型アクイラ,100096
30001,ランスロット,18878
30002,覚醒ランスロット,27232
30003,ガウェイン,19394
30004,覚醒ガウェイン,26220
30005,ガラハッド,10764
30006,覚醒ガラハッド,29550
40001,カレイニャ,18142
40002,覚醒カレイニャ,26220
40003,ニッカール,20534
40004,覚醒ニッカール,27600
40005,メアリ,11592
40006,覚醒メアリ,25907
50001,ランスロット,19210
50002,覚醒ランスロット,26570
50003,モードレッド,21675
50004,覚醒モードレッド,27968
50005,コンスタンティン,12420
50006,覚醒コンスタンティン,26312
60001,超獣型 黒鵺,111283
60002,超獣型 黒鵺,124182
60003,超獣型 黒鵺,132627
60004,超獣型 鵺,146703
60005,アドラメレク,20277
60006,覚醒アドラメレク,26919
60007,シーメル,22080
60008,覚醒シーメル,27968
70001,ラファエル,20277
70002,覚醒ラファエル,41216
70003,レヴィアタン,19927
70004,覚醒レヴィアタン,40985
80001,ガーロン,19081
80002,覚醒ガーロン,21786
80003,ローンファル,19394
80004,覚醒ローンファル,22080
80005,ダーマス,19394
80006,覚醒ダーマス,22080
80007,緑の騎士,20534
80008,覚醒 緑の騎士,24840
80009,異界の女王,20866
80010,覚醒 異界の女王,24840
80011,選抜の騎士,21197
80012,覚醒 選抜の騎士,24840
80013,５等級ドラゴン,22374
80014,覚醒 ５等級ドラゴン,24840
80015,１等級ドラゴン,23920
80016,覚醒 １等級ドラゴン,26220
80017,ニムエ,25116
80018,覚醒ニムエ,26220
80019,メリオット,26717
80020,覚醒メリオット,26220
80021,ハンニバル,27122
80022,覚醒ハンニバル,27600
80023,ガネイダ,28354
80024,覚醒ガネイダ,27600
80025,シェリーコート,28778
80026,覚醒シェリーコート,28980
80027,ランスロット,30029
80028,覚醒ランスロット,28980
80029,ガウェイン,30470
80030,覚醒ガウェイン,30360
80031,ガラハッド,29587
80032,覚醒ガラハッド,30360
80033,モードレッド,33120
80034,覚醒モードレッド,31740
80035,モーガン,34500
80036,モーガン＝ル＝フェイ,31740
90001,ゼノビア,19394
90002,覚醒ゼノビア,27232
90003,アンケセナーメン,20534
90004,覚醒アンケセナーメン,27600
90005,竹姫,44013
90006,覚醒 竹姫,39744
